5.92871360593, 6.46383277444, negative
1.96061192622, 4.94944880059, negative
5.90562667101, 5.45597592391, negative
2.91896947327, 3.03287604557, negative
2.94910890903, 5.46346286716, negative
2.22519139081, 4.94005829945, negative
1.27171044333, 4.31070293876, negative
2.90594024628, 4.81639748483, negative
4.77387003504, 3.32369434817, negative
4.16935739846, 4.73301515325, negative
4.22985010203, 7.08081654636, negative
7.26953949357, 5.44596302484, negative
3.72521395758, 3.92523751533, negative
4.70408318309, 8.05846243781, negative
7.72267967214, 4.57102684952, negative
1.51639549151, 4.83171790045, negative
5.98926340834, 0.0268811666085, negative
1.31089807799, 4.25067460386, negative
3.59864738766, 5.81573017225, negative
3.51233793771, 4.81468148842, negative
3.15854828045, 3.96727465294, negative
7.25433985693, 8.16741905313, negative
7.02788081945, 3.34598949672, negative
2.50481548726, 4.47647315709, negative
5.13042881235, 4.35756816808, negative
3.74235330673, 5.88588511142, negative
5.14209524901, 5.44231474136, negative
6.01038034959, 7.2078898419, negative
5.17183104888, 5.05334190951, negative
3.60929464928, 5.29433080652, negative
1.9778565462, 6.7750121863, negative
2.42677871075, 3.54623998498, negative
2.41714393425, 4.51004016183, negative
4.55633616302, 5.8804816513, negative
3.96166672555, 4.67989540324, negative
5.68515076072, 4.05988794425, negative
4.40887405036, 4.34760833373, negative
4.179931875, 3.42712326665, negative
2.04838337558, 4.14427787542, negative
7.76048756286, 6.7229978407, negative
5.28412852685, 4.32600660736, negative
4.49507815544, 4.59336848762, negative
3.93247070832, 3.74584978365, negative
5.77440649453, 6.39487417576, negative
4.55452595807, 5.06305913812, negative
6.65153294305, 5.79110171887, negative
2.75164514619, 5.55041854954, negative
1.52232272259, 3.25794479723, negative
5.73970939224, 8.30096539673, negative
6.6298287036, 5.74329295227, negative
2.1996951396, 5.54253568161, negative
3.85811502303, 2.5310724395, negative
1.78492460804, 0.223863777649, negative
2.33617181942, 7.02075419996, negative
4.53637514897, 5.49832190059, negative
2.30736916121, 3.78528554365, negative
3.85590156797, 0.510639355538, negative
3.46530592401, 5.09941758266, negative
2.81516190181, 2.6096030187, negative
6.03054406809, 7.1715283176, negative
1.87946597308, 2.91708280338, negative
3.53790891011, 3.00525145196, negative
3.39113579463, 4.60603618741, negative
4.208039616, 6.536235134, negative
3.17705792253, 2.08737176555, negative
4.6318577242, 6.58591788939, negative
7.0449387084, 7.68668392405, negative
4.31198304559, 4.76485445497, negative
4.31774056262, 3.53176686888, negative
5.77183057977, 5.61460072349, negative
3.01653213909, 3.35298063795, negative
2.71979799234, 5.95273611588, negative
2.70866850799, 7.70719010235, negative
4.74632208375, 4.9439532455, negative
5.1829915089, 7.16355492459, negative
4.69085763938, 4.90249456596, negative
6.3469335178, 7.19248110977, negative
5.50463668683, 6.73010167637, negative
6.3923404436, 5.82459195752, negative
5.03670674062, 5.99797853767, negative
3.11182946905, 4.95734373598, negative
1.24296872488, 2.4673108939, negative
2.1997796862, 5.83826944309, negative
3.56488387227, 3.79383871845, negative
4.08142692538, 5.39706181969, negative
5.83537565609, 5.20487424407, negative
2.45052691193, 5.09725778795, negative
8.11565335408, 4.12610983524, negative
4.06921076992, 3.07054329514, negative
3.74507950166, 5.90152294851, negative
6.41802446982, 5.85863096196, negative
5.77984276937, 4.93515632086, positive
5.47520285247, 4.36049800563, positive
6.09272807941, 4.86081067783, positive
5.91648946096, 5.35736976535, positive
5.61327285807, 5.28863891155, positive
6.18112784035, 5.20594391233, positive
6.70596703293, 4.47979512327, positive
6.34357431458, 5.25608197597, positive
5.49244000153, 4.4933143772, positive
6.05258932187, 5.27498216457, positive
5.96330255873, 5.64382549001, positive
6.27099496485, 4.82359411816, positive
5.21451252631, 4.86343247379, positive
5.44441831134, 5.04513506739, positive
6.44004945435, 5.68957123862, positive
